"studentid","div","std","schoolid","divid","serial","bom","balsakhi","pre_verb","post_verb","pre_math","post_math","male","attrit","bal","numstud","rank","bigschool","pre_tot","post_tot","mid_verb","mid_math","cal","both","mid_tot","balt","vad","vadmid","vadpostmid","rank20","bot_pre_tot","bal_bot_pre_tot","balsakhi_bot_pre_tot","balt_bot_pre_tot","rank20_bot_pre_tot","bal_rank","bal_rank20","bal_numstud","bal_pre_tot","balt_rank","balt_numstud","balt_pre_tot","bal_bigschool","balt_bigschool","balsakhi_bigschool","bal_bigschool_rank20","balt_bigschool_rank20","bal_bigschool_balsakhi","balt_bigschool_balsakhi","bigschool_rank20","schoolvar","bal_schoolvar","balt_schoolvar","balsakhi_schoolvar","bal_schoolvar_rank20","balt_schoolvar_rank20","bal_schoolvar_balsakhi","balt_schoolvar_balsakhi","schoolvar_rank20"
10221,"A",4,509,45090,NA,0,0,22,16,33,32,1,0,0,39,32.5,0,1.1575758,0.8138682,30,23,1,0,1.0593737,0,-0.34370762,-0.09820211,-0.24550551,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
10230,"A",4,509,45090,NA,0,0,21,24,32,33,1,0,0,39,30,0,1.0593737,1.2557781,NA,NA,1,0,NA,0,0.19640434,NA,NA,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
10286,"A",4,509,45090,NA,0,0,19,21,17,45,0,0,0,39,26,0,0.22465515,1.6976879,21,22,1,0,0.5683628,0,1.4730327,0.34370762,1.1293252,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
3306,"A",3,509,35090,NA,0,1,13,19,0,33,1,0,1,43,24,1,-0.3525217,2.014344,14,18,0,0,0.8005667,1,2.3668656,1.1530883,1.2137773,0,-0.9199625,-0.9199625,-0.9199625,-0.9199625,0,24,0,43,-0.3525217,24,43,-0.3525217,1,1,1,0,0,1,1,0,0.9899661,0.9899661,0.9899661,0.9899661,0,0,0.9899661,0.9899661,0
3367,"B",3,509,35090,NA,0,0,32,36,33,41,1,0,1,43,43,1,2.8032992,3.5315654,43,36,0,0,3.6529431,1,0.72826624,0.84964395,-0.12137771,0,-0.9199625,-0.9199625,0,-0.9199625,0,43,0,43,2.8032992,43,43,2.8032992,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
3310,"A",3,509,35090,NA,0,0,14,20,6,24,1,0,1,43,30,1,0.07230036,1.528833,22,5,0,0,0.49712238,1,1.4565327,0.42482203,1.0317106,0,-0.9199625,-0.9199625,0,-0.9199625,0,30,0,43,0.07230036,30,43,0.07230036,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
10223,"A",4,509,45090,NA,0,0,31,36,29,40,1,0,0,39,35.5,0,1.4030813,2.1886988,37,23,1,0,1.4030813,0,0.7856175,0,0.7856175,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
10250,"A",4,509,45090,NA,0,0,14,34,15,35,0,0,0,39,22,0,-0.11905249,1.8449912,42,33,1,0,2.1395977,0,1.9640437,2.25865,-0.29460645,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
3373,"B",3,509,35090,NA,0,0,3,18,0,14,0,0,1,43,8.5,1,-0.9594103,0.8005667,23,22,0,0,1.5895219,1,1.759977,2.548932,-0.7889552,1,-0.9199625,-0.9199625,0,-0.9199625,-0.9199625,8.5,1,43,-0.9594103,8.5,43,-0.9594103,1,1,0,1,1,0,0,1,0.9899661,0.9899661,0.9899661,0,0.9899661,0.9899661,0,0,0.9899661
3346,"B",3,509,35090,NA,0,1,3,29,1,30,1,0,1,43,11.5,1,-0.89872146,2.439166,NA,NA,0,0,NA,1,3.3378875,NA,NA,1,-0.9199625,-0.9199625,-0.9199625,-0.9199625,-0.9199625,11.5,1,43,-0.89872146,11.5,43,-0.89872146,1,1,1,1,1,1,1,1,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661
3350,"B",3,509,35090,NA,0,0,3,27,4,26,1,0,1,43,19.5,1,-0.71665484,2.0750327,18,26,0,0,1.528833,1,2.7916875,2.245488,0.5461997,1,-0.9199625,-0.9199625,0,-0.9199625,-0.9199625,19.5,1,43,-0.71665484,19.5,43,-0.71665484,1,1,0,1,1,0,0,1,0.9899661,0.9899661,0.9899661,0,0.9899661,0.9899661,0,0,0.9899661
3309,"A",3,509,35090,NA,0,0,10,9,4,16,1,0,1,43,25.5,1,-0.2918328,0.37574467,26,19,0,0,1.5895219,1,0.6675775,1.8813547,-1.2137772,0,-0.9199625,-0.9199625,0,-0.9199625,0,25.5,0,43,-0.2918328,25.5,43,-0.2918328,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
10219,"A",4,509,45090,NA,0,0,8,18,2,34,1,0,0,39,6.5,0,-1.0519732,1.0102726,7,26,1,0,0.077351876,0,2.0622458,1.1293252,0.93292075,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
3372,"B",3,509,35090,NA,0,0,13,20,5,23,0,0,1,43,28,1,-0.049077366,1.4681442,28,16,0,0,1.528833,1,1.5172216,1.5779104,-0.060688853,0,-0.9199625,-0.9199625,0,-0.9199625,0,28,0,43,-0.049077366,28,43,-0.049077366,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
3381,"B",3,509,35090,NA,0,1,2,12,1,2,0,0,1,43,8.5,1,-0.9594103,-0.2918328,23,18,0,0,1.3467665,1,0.6675775,2.3061767,-1.6385993,1,-0.9199625,-0.9199625,-0.9199625,-0.9199625,-0.9199625,8.5,1,43,-0.9594103,8.5,43,-0.9594103,1,1,1,1,1,1,1,1,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661
10239,"A",4,509,45090,NA,0,0,11,12,9,22,1,0,0,39,15,0,-0.5609623,0.12645297,22,24,1,0,0.71566606,0,0.6874153,1.2766284,-0.5892131,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
10285,"A",4,509,45090,NA,0,0,8,31,2,45,0,0,0,39,6.5,0,-1.0519732,2.1886988,31,15,1,0,0.71566606,0,3.240672,1.7676393,1.4730327,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
10220,"A",4,509,45090,NA,0,0,7,10,2,25,1,0,0,39,4.5,0,-1.1010743,0.17555407,11,3,1,0,-0.8555689,0,1.2766284,0.24550545,1.0311229,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
3308,"A",3,509,35090,NA,0,0,2,25,0,23,1,0,1,43,5,1,-1.0200992,1.7715884,29,25,0,0,2.1357217,1,2.7916875,3.1558208,-0.36413324,1,-0.9199625,-0.9199625,0,-0.9199625,-0.9199625,5,1,43,-1.0200992,5,43,-1.0200992,1,1,0,1,1,0,0,1,0.9899661,0.9899661,0.9899661,0,0.9899661,0.9899661,0,0,0.9899661
10254,"A",4,509,45090,NA,0,0,4,6,0,12,0,0,0,39,1,0,-1.3465798,-0.6591645,6,3,1,0,-1.1010743,0,0.6874153,0.24550545,0.44190985,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
3343,"B",3,509,35090,NA,0,0,21,31,6,27,1,0,1,43,35,1,0.49712238,2.378477,23,28,0,0,1.9536551,1,1.8813547,1.4565327,0.42482197,0,-0.9199625,-0.9199625,0,-0.9199625,0,35,0,43,0.49712238,35,43,0.49712238,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
10228,"A",4,509,45090,NA,0,0,26,24,28,43,1,0,0,39,31,0,1.1084749,1.746789,10,20,1,0,-0.0699514,0,0.6383141,-1.1784263,1.8167404,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
3324,"A",3,509,35090,NA,0,0,10,15,0,13,0,0,1,43,22,1,-0.5345883,0.55781126,20,21,0,0,1.3467665,1,1.0923996,1.8813548,-0.7889552,0,-0.9199625,-0.9199625,0,-0.9199625,0,22,0,43,-0.5345883,22,43,-0.5345883,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
3370,"B",3,509,35090,NA,0,0,16,31,12,32,0,0,1,43,36,1,0.55781126,2.6819215,36,26,0,0,2.6212325,1,2.1241102,2.0634212,0.060688972,0,-0.9199625,-0.9199625,0,-0.9199625,0,36,0,43,0.55781126,36,43,0.55781126,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
3311,"A",3,509,35090,NA,0,1,8,33,4,36,1,0,1,43,23,1,-0.41321054,3.0460546,16,4,0,0,0.07230036,1,3.4592652,0.4855109,2.9737542,0,-0.9199625,-0.9199625,-0.9199625,-0.9199625,0,23,0,43,-0.41321054,23,43,-0.41321054,1,1,1,0,0,1,1,0,0.9899661,0.9899661,0.9899661,0.9899661,0,0,0.9899661,0.9899661,0
3303,"A",3,509,35090,NA,0,1,23,20,11,32,1,0,1,43,38,1,0.92194444,2.014344,20,22,0,0,1.4074553,1,1.0923996,0.4855109,0.60688865,0,-0.9199625,-0.9199625,-0.9199625,-0.9199625,0,38,0,43,0.92194444,38,43,0.92194444,1,1,1,0,0,1,1,0,0.9899661,0.9899661,0.9899661,0.9899661,0,0,0.9899661,0.9899661,0
3299,"A",3,509,35090,NA,0,1,5,15,0,26,1,0,1,43,14.5,1,-0.83803254,1.3467665,24,28,0,0,2.014344,1,2.184799,2.8523765,-0.6675775,1,-0.9199625,-0.9199625,-0.9199625,-0.9199625,-0.9199625,14.5,1,43,-0.83803254,14.5,43,-0.83803254,1,1,1,1,1,1,1,1,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661
10296,"A",4,509,45090,NA,0,0,13,21,6,29,0,0,0,39,14,0,-0.61006343,0.91207045,13,13,1,0,-0.26635575,0,1.5221338,0.34370768,1.1784263,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
3383,"B",3,509,35090,NA,0,0,3,21,2,20,0,0,1,43,14.5,1,-0.83803254,1.3467665,22,15,0,0,1.104011,1,2.184799,1.9420435,0.24275541,1,-0.9199625,-0.9199625,0,-0.9199625,-0.9199625,14.5,1,43,-0.83803254,14.5,43,-0.83803254,1,1,0,1,1,0,0,1,0.9899661,0.9899661,0.9899661,0,0.9899661,0.9899661,0,0,0.9899661
10278,"A",4,509,45090,NA,0,0,27,21,33,47,0,0,0,39,35.5,0,1.4030813,1.7958901,36,34,1,0,1.8940923,0,0.3928088,0.49101102,-0.09820223,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
3331,"A",3,509,35090,NA,0,1,25,19,10,7,0,0,1,43,39,1,0.9826333,0.43643352,13,23,0,0,1.0433222,1,-0.5461998,0.060688913,-0.60688865,0,-0.9199625,-0.9199625,-0.9199625,-0.9199625,0,39,0,43,0.9826333,39,43,0.9826333,1,1,1,0,0,1,1,0,0.9899661,0.9899661,0.9899661,0.9899661,0,0,0.9899661,0.9899661,0
10218,"A",4,509,45090,NA,0,0,13,17,24,36,1,0,0,39,27.5,0,0.27375624,1.0593737,8,20,1,0,-0.16815358,0,0.7856175,-0.44190982,1.2275274,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
3384,"B",3,509,35090,NA,0,1,10,13,8,21,0,0,1,43,28,1,-0.049077366,0.92194444,25,24,0,0,1.8322773,1,0.97102183,1.8813547,-0.91033286,0,-0.9199625,-0.9199625,-0.9199625,-0.9199625,0,28,0,43,-0.049077366,28,43,-0.049077366,1,1,1,0,0,1,1,0,0.9899661,0.9899661,0.9899661,0.9899661,0,0,0.9899661,0.9899661,0
3356,"B",3,509,35090,NA,0,1,7,21,0,28,1,0,1,43,19.5,1,-0.71665484,1.8322773,18,22,0,0,1.2860776,1,2.548932,2.0027325,0.5461997,1,-0.9199625,-0.9199625,-0.9199625,-0.9199625,-0.9199625,19.5,1,43,-0.71665484,19.5,43,-0.71665484,1,1,1,1,1,1,1,1,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661
10257,"A",4,509,45090,NA,0,0,11,24,20,24,0,0,0,39,24,0,-0.020850306,0.8138682,28,27,1,0,1.1575758,0,0.8347185,1.1784261,-0.34370762,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
10263,"A",4,509,45090,NA,0,0,17,18,21,28,0,0,0,39,29,0,0.32285735,0.71566606,29,31,1,0,1.4030813,0,0.3928087,1.0802239,-0.68741524,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
10266,"A",4,509,45090,NA,0,0,6,22,11,46,0,0,0,39,11.5,0,-0.7082656,1.7958901,20,17,1,0,0.27375624,0,2.5041556,0.9820218,1.5221338,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
10243,"A",4,509,45090,NA,0,0,18,13,9,26,1,0,0,39,19,0,-0.21725467,0.37195843,20,12,1,0,0.028250784,0,0.58921313,0.24550545,0.34370765,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
3341,"A",3,509,35090,NA,0,0,20,NA,5,NA,0,1,1,43,34,1,0.37574467,NA,NA,NA,0,0,NA,1,NA,NA,NA,0,-0.9199625,-0.9199625,0,-0.9199625,0,34,0,43,0.37574467,34,43,0.37574467,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
3301,"A",3,509,35090,NA,0,1,25,6,7,19,1,0,1,43,37,1,0.8005667,0.37574467,14,12,0,0,0.43643352,1,-0.424822,-0.36413315,-0.060688853,0,-0.9199625,-0.9199625,-0.9199625,-0.9199625,0,37,0,43,0.8005667,37,43,0.8005667,1,1,1,0,0,1,1,0,0.9899661,0.9899661,0.9899661,0.9899661,0,0,0.9899661,0.9899661,0
3312,"A",3,509,35090,NA,0,1,2,24,0,32,1,0,1,43,5,1,-1.0200992,2.2570994,22,18,0,0,1.2860776,1,3.2771986,2.3061767,0.9710218,1,-0.9199625,-0.9199625,-0.9199625,-0.9199625,-0.9199625,5,1,43,-1.0200992,5,43,-1.0200992,1,1,1,1,1,1,1,1,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661
10292,"A",4,509,45090,NA,0,0,7,8,0,11,0,0,0,39,3,0,-1.1992766,-0.61006343,6,10,1,0,-0.75736666,0,0.58921313,0.4419099,0.14730322,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
10288,"A",4,509,45090,NA,0,0,12,24,3,46,0,0,0,39,10,0,-0.8064678,1.8940923,18,6,1,0,-0.36455795,0,2.70056,0.44190982,2.2586503,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
10283,"A",4,509,45090,NA,0,0,21,25,16,46,0,0,0,39,27.5,0,0.27375624,1.9431933,21,8,1,0,-0.11905249,0,1.669437,-0.39280874,2.0622458,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
10262,"A",4,509,45090,NA,0,0,26,22,31,41,0,0,0,39,34,0,1.2557781,1.5503846,33,31,1,0,1.5994858,0,0.29460657,0.34370768,-0.049101114,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
10246,"A",4,509,45090,NA,0,0,14,19,8,31,1,0,0,39,16,0,-0.46276012,0.91207045,10,32,1,0,0.5192617,0,1.3748306,0.9820218,0.39280874,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
3342,"A",3,509,35090,NA,0,0,6,45,0,48,0,0,1,43,17.5,1,-0.7773437,4.5025873,44,32,0,0,3.4708767,1,5.279931,4.2482204,1.0317106,1,-0.9199625,-0.9199625,0,-0.9199625,-0.9199625,17.5,1,43,-0.7773437,17.5,43,-0.7773437,1,1,0,1,1,0,0,1,0.9899661,0.9899661,0.9899661,0,0.9899661,0.9899661,0,0,0.9899661
3325,"A",3,509,35090,NA,0,0,12,21,2,19,0,0,1,43,25.5,1,-0.2918328,1.2860776,36,25,0,0,2.5605438,1,1.5779104,2.8523765,-1.2744662,0,-0.9199625,-0.9199625,0,-0.9199625,0,25.5,0,43,-0.2918328,25.5,43,-0.2918328,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
17133,"B",3,509,35090,NA,0,0,2,23,0,32,0,0,1,43,5,1,-1.0200992,2.1964104,30,22,0,0,2.014344,1,3.2165096,3.0344431,0.18206644,1,-0.9199625,-0.9199625,0,-0.9199625,-0.9199625,5,1,43,-1.0200992,5,43,-1.0200992,1,1,0,1,1,0,0,1,0.9899661,0.9899661,0.9899661,0,0.9899661,0.9899661,0,0,0.9899661
10229,"A",4,509,45090,NA,0,0,9,14,0,19,1,0,0,39,4.5,0,-1.1010743,0.077351876,11,36,1,0,0.76476717,0,1.1784263,1.8658415,-0.6874153,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
3335,"A",3,509,35090,NA,0,0,3,22,0,26,0,0,1,43,8.5,1,-0.9594103,1.7715884,21,20,0,0,1.3467665,1,2.7309988,2.3061767,0.42482197,1,-0.9199625,-0.9199625,0,-0.9199625,-0.9199625,8.5,1,43,-0.9594103,8.5,43,-0.9594103,1,1,0,1,1,0,0,1,0.9899661,0.9899661,0.9899661,0,0.9899661,0.9899661,0,0,0.9899661
10260,"A",4,509,45090,NA,0,0,35,31,42,50,0,0,0,39,39,0,2.2378,2.4342043,35,33,1,0,1.7958901,0,0.19640446,-0.4419098,0.63831425,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
3358,"B",3,509,35090,NA,0,0,4,7,0,11,1,0,1,43,11.5,1,-0.89872146,-0.049077366,NA,NA,0,0,NA,1,0.84964406,NA,NA,1,-0.9199625,-0.9199625,0,-0.9199625,-0.9199625,11.5,1,43,-0.89872146,11.5,43,-0.89872146,1,1,0,1,1,0,0,1,0.9899661,0.9899661,0.9899661,0,0.9899661,0.9899661,0,0,0.9899661
10301,"A",4,509,45090,NA,0,0,17,14,14,30,0,0,0,39,24,0,-0.020850306,0.6174639,36,28,1,0,1.5994858,0,0.6383142,1.620336,-0.98202187,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
10232,"A",4,509,45090,NA,0,0,13,14,0,11,1,0,0,39,8.5,0,-0.90466994,-0.31545687,12,2,1,0,-0.8555689,0,0.5892131,0.049101055,0.540112,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
3336,"A",3,509,35090,NA,0,0,0,19,0,19,0,0,1,43,1.5,1,-1.1414769,1.1646999,13,15,0,0,0.55781126,1,2.3061767,1.6992881,0.60688865,1,-0.9199625,-0.9199625,0,-0.9199625,-0.9199625,1.5,1,43,-1.1414769,1.5,43,-1.1414769,1,1,0,1,1,0,0,1,0.9899661,0.9899661,0.9899661,0,0.9899661,0.9899661,0,0,0.9899661
3375,"B",3,509,35090,NA,0,0,9,42,31,45,0,0,1,43,40,1,1.2860776,4.138454,48,39,0,0,4.138454,1,2.8523765,2.8523765,0,0,-0.9199625,-0.9199625,0,-0.9199625,0,40,0,43,1.2860776,40,43,1.2860776,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
10236,"A",4,509,45090,NA,0,0,22,6,9,29,1,0,0,39,24,0,-0.020850306,0.17555407,NA,NA,1,0,NA,0,0.19640437,NA,NA,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
10242,"A",4,509,45090,NA,0,0,35,38,38,43,1,0,0,39,38,0,2.0413957,2.4342043,44,40,1,0,2.5815074,0,0.39280868,0.5401118,-0.1473031,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
3348,"B",3,509,35090,NA,0,1,0,23,0,29,1,0,1,43,1.5,1,-1.1414769,2.014344,20,21,0,0,1.3467665,1,3.1558208,2.4882433,0.6675775,1,-0.9199625,-0.9199625,-0.9199625,-0.9199625,-0.9199625,1.5,1,43,-1.1414769,1.5,43,-1.1414769,1,1,1,1,1,1,1,1,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661
10281,"A",4,509,45090,NA,0,0,8,28,19,33,0,0,0,39,19,0,-0.21725467,1.4521824,20,15,1,0,0.17555407,0,1.669437,0.39280874,1.2766284,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
10265,"A",4,509,45090,NA,0,0,8,24,9,43,0,0,0,39,11.5,0,-0.7082656,1.746789,24,30,1,0,1.1084749,0,2.4550545,1.8167405,0.6383141,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
3304,"A",3,509,35090,NA,0,0,5,14,0,3,1,0,1,43,14.5,1,-0.83803254,-0.10976623,14,9,0,0,0.25436693,1,0.7282663,1.0923995,-0.36413318,1,-0.9199625,-0.9199625,0,-0.9199625,-0.9199625,14.5,1,43,-0.83803254,14.5,43,-0.83803254,1,1,0,1,1,0,0,1,0.9899661,0.9899661,0.9899661,0,0.9899661,0.9899661,0,0,0.9899661
3329,"A",3,509,35090,NA,0,0,29,37,28,37,0,0,1,43,41,1,2.3177884,3.349499,38,35,0,0,3.28881,1,1.0317106,0.97102165,0.060688972,0,-0.9199625,-0.9199625,0,-0.9199625,0,41,0,43,2.3177884,41,43,2.3177884,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
16392,"A",4,509,45090,NA,0,0,13,21,15,39,1,0,0,39,21,0,-0.16815358,1.4030813,39,33,1,0,1.9922944,0,1.571235,2.160448,-0.58921313,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,0
10290,"A",4,509,45090,NA,0,0,17,20,10,43,0,0,0,39,19,0,-0.21725467,1.5503846,17,5,1,0,-0.46276012,0,1.7676393,-0.24550545,2.0131447,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
10235,"A",4,509,45090,NA,0,0,7,19,6,26,1,0,0,39,8.5,0,-0.90466994,0.666565,9,10,1,0,-0.61006343,0,1.571235,0.2946065,1.2766285,1,-0.772097,0,0,0,-0.772097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000062,0,0,0,0,0,0,0,1.000062
3365,"B",3,509,35090,NA,0,1,8,10,0,5,1,0,1,43,21,1,-0.655966,-0.23114395,18,32,0,0,1.8929663,1,0.42482203,2.5489323,-2.1241102,0,-0.9199625,-0.9199625,-0.9199625,-0.9199625,0,21,0,43,-0.655966,21,43,-0.655966,1,1,1,0,0,1,1,0,0.9899661,0.9899661,0.9899661,0.9899661,0,0,0.9899661,0.9899661,0
3387,"B",3,509,35090,NA,0,0,15,24,6,21,0,0,1,43,31.5,1,0.13298921,1.5895219,17,13,0,0,0.67918897,1,1.4565327,0.54619974,0.9103329,0,-0.9199625,-0.9199625,0,-0.9199625,0,31.5,0,43,0.13298921,31.5,43,0.13298921,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
3345,"B",3,509,35090,NA,0,1,1,23,0,26,1,0,1,43,3,1,-1.080788,1.8322773,19,16,0,0,0.9826333,1,2.9130654,2.0634212,0.849644,1,-0.9199625,-0.9199625,-0.9199625,-0.9199625,-0.9199625,3,1,43,-1.080788,3,43,-1.080788,1,1,1,1,1,1,1,1,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661,0.9899661
3379,"B",3,509,35090,NA,0,0,17,39,1,41,0,0,1,43,28,1,-0.049077366,3.713632,30,30,0,0,2.4998548,1,3.7627094,2.548932,1.2137773,0,-0.9199625,-0.9199625,0,-0.9199625,0,28,0,43,-0.049077366,28,43,-0.049077366,1,1,0,0,0,0,0,0,0.9899661,0.9899661,0.9899661,0,0,0,0,0,0
8966,"A",4,510,45100,NA,0,0,27,27,36,31,1,0,0,39,31.5,0,1.5503846,1.3048792,20,21,0,0,0.4701606,0,-0.24550545,-1.080224,0.8347186,0,0.15100352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80690604,0,0,0,0,0,0,0,0
4022,"A",3,510,35100,NA,0,0,13,28,19,41,0,0,1,36,20,0,0.8005667,3.0460546,24,14,0,0,1.1646999,1,2.245488,0.36413324,1.8813547,1,0.07230036,0.07230036,0,0.07230036,0.07230036,20,1,36,0.8005667,20,36,0.8005667,0,0,0,0,0,0,0,0,1.183255,1.183255,1.183255,0,1.183255,1.183255,0,0,1.183255
8989,"A",4,510,45100,NA,0,0,7,18,22,12,0,0,0,39,5.5,0,-0.11905249,-0.0699514,NA,NA,0,0,NA,0,0.049101092,NA,NA,1,0.15100352,0,0,0,0.15100352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80690604,0,0,0,0,0,0,0,0.80690604
4021,"A",3,510,35100,NA,0,0,25,47,23,46,0,0,1,36,24,0,1.7715884,4.5025873,24,19,0,0,1.4681442,1,2.730999,-0.30344427,3.0344431,0,0.07230036,0.07230036,0,0.07230036,0,24,0,36,1.7715884,24,36,1.7715884,0,0,0,0,0,0,0,0,1.183255,1.183255,1.183255,0,0,0,0,0,0
